FileName,TimeStamp,Subject,Trial,BW_kg,SideFoot_RL,Dominance_RL,Quality,Num_Samples,Index_40ms,Index_100ms,Index_ITransient,Index_VIP,Index_Max,Test_Duration_s,CumSum_Times_s,Contact_Time_s,Time_40ms_s,Time_100ms_s,Time_ITransient_s,Time_VIP_s,Time_Peak_VMax_s,VPeak_40ms_BW,VPeak_100ms_BW,Peak_VITransient_BW,Peak_VIP_BW,Peak_VMax_BW,Total_Imp_BW.s,Imp_40ms_BW.s,Imp_100ms_BW.s,Imp_ITransient_BW.s,Imp_Brake_VMax_BW.s,Imp_Propulsion_BW.s,RFD_40ms_BW.s-1,RFD_100ms_BW.s-1,RFD_ITransient_BW.s-1,RFD_Brake_VMax_BW.s-1,RFD_Propulsion_BW.s-1,Simple_stiffness_constant,High_stiffness,Low_stiffness,Transition_time,Average_loading_rate
AT018_cube01_dev1.csv,2024-04-25 11:48:48,AT018,3,93.656,L,R,4,485,40,100,154,193,263,3.49,1.428,0.484,0.04,0.1,0.153,0.193,0.263,0.472,1.577,2.153,2.501,2.898,0.815,0.011,0.069,0.17,0.453,0.359,11.804,15.766,16.344,11.019,-13.005,0.58,1.952,0.21,0.075,14.748
AT018_cube01_dev1.csv,2024-04-25 11:48:48,AT018,4,93.656,L,R,4,488,40,100,155,194,256,4.981,1.915,0.487,0.04,0.1,0.154,0.194,0.256,0.442,1.514,2.512,2.919,3.066,0.866,0.009,0.064,0.172,0.465,0.398,11.062,15.137,18.956,11.976,-13.175,0.613,2.089,0.188,0.08,17.956
AT018_cube01_dev1.csv,2024-04-25 11:48:48,AT018,5,93.656,L,R,4,445,40,100,142,177,210,6.584,2.359,0.444,0.04,0.1,0.141,0.177,0.21,0.653,1.851,2.633,2.975,3.074,0.754,0.014,0.084,0.178,0.377,0.375,16.325,18.51,21.099,14.637,-13.033,0.615,0.08,2.111,0.353,19.151
AT018_cube01_dev1.csv,2024-04-25 11:48:48,AT018,6,93.656,L,R,4,501,40,100,159,199,249,8.142,2.859,0.5,0.04,0.1,0.158,0.199,0.249,0.38,1.255,2.16,2.755,3.139,0.774,0.008,0.051,0.151,0.399,0.371,9.496,12.553,17.436,12.606,-12.404,0.628,0.096,1.923,0.397,14.956
AT018_cube01_dev1.csv,2024-04-25 11:48:48,AT018,7,93.656,L,R,4,463,40,100,25,31,212,9.672,3.321,0.462,0.04,0.1,0.024,0.031,0.212,0.455,1.655,0.445,0.473,3.266,0.766,0.012,0.064,0.005,0.361,0.402,11.373,16.552,19.72,15.406,-12.987,0.653,0.103,2.061,0.367,19.904
AT018_cube02_dev2_fixnoise.csv,2024-04-25 11:48:49,AT018,1,98.743,R,R,4,244,40,100,77,96,124,0.243,0.243,0.243,0.04,0.1,0.076,0.096,0.124,0.986,2.535,1.983,2.45,2.791,0.367,0.019,0.125,0.074,0.19,0.175,24.657,25.347,32.24,22.512,-23.3,0.558,0.066,1.794,0.203,26.123
AT018_cube02_dev2_fixnoise.csv,2024-04-25 11:48:49,AT018,2,98.743,R,R,4,261,40,100,82,103,144,0.996,0.503,0.26,0.04,0.1,0.081,0.103,0.144,0.491,1.97,1.505,2.057,3.031,0.368,0.009,0.081,0.051,0.195,0.171,12.279,19.703,25.396,21.052,-25.964,0.606,1.775,0.169,0.058,20.708
AT018_cube02_dev2_fixnoise.csv,2024-04-25 11:48:49,AT018,3,98.743,R,R,4,251,40,100,79,99,122,1.76,0.753,0.25,0.04,0.1,0.078,0.099,0.122,0.993,2.642,1.99,2.617,2.88,0.367,0.017,0.124,0.076,0.185,0.179,24.835,26.421,33.549,23.606,-22.323,0.576,0.1,1.812,0.199,26.286
AT018_cube02_dev2_fixnoise.csv,2024-04-25 11:48:49,AT018,4,98.743,R,R,4,268,40,100,85,106,146,2.538,1.02,0.267,0.04,0.1,0.084,0.106,0.146,0.699,2.209,1.923,2.337,3.031,0.406,0.013,0.105,0.074,0.228,0.175,17.486,22.088,27.826,20.76,-24.867,0.606,1.81,0.174,0.048,24.139
AT018_cube02_dev2_fixnoise.csv,2024-04-25 11:48:49,AT018,5,98.743,R,R,4,230,40,100,73,91,121,3.32,1.249,0.229,0.04,0.1,0.072,0.091,0.121,0.879,2.737,2.018,2.492,3.027,0.376,0.015,0.128,0.065,0.189,0.184,21.984,27.37,34.612,25.021,-27.812,0.605,1.976,0.183,0.043,29.116
AT018_cube02_dev2_fixnoise.csv,2024-04-25 11:48:49,AT018,6,98.743,R,R,4,208,40,100,66,82,90,4.038,1.456,0.207,0.04,0.1,0.065,0.082,0.09,1.383,3.103,2.728,3.095,3.124,0.359,0.024,0.18,0.077,0.149,0.207,34.571,31.032,47.61,34.712,-26.542,0.625,0.132,2.121,0.166,43.805
AT018_cube02_dev2_fixnoise.csv,2024-04-25 11:48:49,AT018,7,98.743,R,R,4,262,40,100,82,103,127,4.823,1.717,0.261,0.04,0.1,0.081,0.103,0.127,0.757,2.603,2.09,2.641,2.76,0.394,0.017,0.117,0.075,0.19,0.201,18.921,26.034,32.599,21.73,-20.457,0.552,0.092,1.79,0.218,25.552
AT018_cube03_dev2.csv,2024-04-25 11:49:29,AT018,1,96.69,L,R,3,223,40,100,70,88,121,0.222,0.222,0.222,0.04,0.1,0.069,0.088,0.121,0.936,2.778,2.109,2.569,2.948,0.36,0.016,0.136,0.062,0.196,0.161,23.41,27.783,37.236,24.362,-28.95,0.59,1.942,0.216,0.042,33.541
AT018_cube03_dev2.csv,2024-04-25 11:49:29,AT018,2,96.69,L,R,3,248,40,100,78,98,128,0.975,0.469,0.247,0.04,0.1,0.077,0.098,0.128,0.793,2.605,2.102,2.564,2.956,0.383,0.013,0.12,0.069,0.199,0.182,19.827,26.046,33.295,23.095,-24.64,0.591,1.85,0.171,0.044,30.333
AT018_cube03_dev2.csv,2024-04-25 11:49:29,AT018,3,96.69,L,R,3,249,40,100,78,98,123,1.747,0.717,0.248,0.04,0.1,0.077,0.098,0.123,1.081,2.633,2.231,2.608,2.774,0.393,0.02,0.138,0.084,0.2,0.189,27.016,26.329,33.874,22.555,-22.019,0.555,0.096,1.892,0.205,29.812
AT018_cube03_dev2.csv,2024-04-25 11:49:29,AT018,4,96.69,L,R,3,251,40,100,79,99,128,2.515,0.967,0.25,0.04,0.1,0.078,0.099,0.128,0.686,2.706,2.073,2.678,3.076,0.411,0.012,0.116,0.067,0.199,0.209,17.154,27.064,34.33,24.028,-25.05,0.615,1.991,0.195,0.049,29.876
AT018_cube03_dev2.csv,2024-04-25 11:49:29,AT018,5,96.69,L,R,3,246,40,100,78,97,119,3.325,1.212,0.245,0.04,0.1,0.077,0.097,0.119,1.281,2.645,2.252,2.61,2.742,0.39,0.023,0.144,0.09,0.195,0.192,32.024,26.453,33.89,23.041,-21.592,0.548,0.08,1.918,0.201,28.35
AT018_cube03_dev2.csv,2024-04-25 11:49:29,AT018,6,96.69,L,R,3,251,40,100,79,99,127,4.168,1.462,0.25,0.04,0.1,0.078,0.099,0.127,0.615,2.555,1.841,2.517,3.144,0.369,0.009,0.101,0.056,0.18,0.186,15.372,25.555,32.267,24.758,-25.423,0.629,1.81,0.127,0.05,27.562
AT018_cube03_dev2.csv,2024-04-25 11:49:29,AT018,7,96.69,L,R,3,232,40,100,73,91,104,4.958,1.693,0.231,0.04,0.1,0.072,0.091,0.104,1.087,3.3,2.533,3.159,3.314,0.376,0.02,0.16,0.08,0.174,0.2,27.171,33.004,43.872,31.869,-25.957,0.663,0.111,2.065,0.179,36.307
AT018_cube04_dev2_fixnoise.csv,2024-04-25 11:49:29,AT018,1,96.938,R,R,5,244,40,100,77,96,113,0.243,0.243,0.243,0.04,0.1,0.076,0.096,0.113,0.991,2.835,2.196,2.76,2.948,0.376,0.02,0.137,0.079,0.174,0.199,24.766,28.354,36.319,26.088,-22.543,0.59,0.083,1.872,0.199,28.664
AT018_cube04_dev2_fixnoise.csv,2024-04-25 11:49:29,AT018,2,96.938,R,R,5,251,40,100,79,99,112,0.983,0.493,0.25,0.04,0.1,0.078,0.099,0.112,1.008,2.83,2.282,2.818,2.888,0.373,0.018,0.135,0.081,0.169,0.201,25.192,28.3,36.126,25.785,-20.794,0.578,0.086,1.843,0.2,30.53
AT018_cube04_dev2_fixnoise.csv,2024-04-25 11:49:29,AT018,3,96.938,R,R,5,231,40,100,73,91,96,1.715,0.723,0.23,0.04,0.1,0.072,0.091,0.096,1.342,3.146,2.637,3.134,3.158,0.361,0.024,0.169,0.089,0.157,0.201,33.55,31.464,43.527,32.894,-23.418,0.632,0.114,2.024,0.175,37.338
AT018_cube04_dev2_fixnoise.csv,2024-04-25 11:49:29,AT018,4,96.938,R,R,5,241,40,100,76,95,130,2.496,0.963,0.24,0.04,0.1,0.075,0.095,0.13,0.81,2.881,2.239,2.756,3.306,0.427,0.013,0.128,0.067,0.222,0.201,20.24,28.807,36.742,25.429,-29.846,0.661,2.172,0.187,0.048,33.517
AT018_cube04_dev2_fixnoise.csv,2024-04-25 11:49:29,AT018,5,96.938,R,R,5,210,40,100,66,83,115,3.275,1.172,0.209,0.04,0.1,0.065,0.083,0.115,1.127,3.008,2.192,2.603,3.098,0.375,0.018,0.152,0.064,0.198,0.174,28.175,30.078,40.047,26.941,-32.633,0.62,2.156,0.233,0.04,35.75
AT018_cube04_dev2_fixnoise.csv,2024-04-25 11:49:29,AT018,6,96.938,R,R,5,197,40,100,62,77,97,3.986,1.368,0.196,0.04,0.1,0.061,0.077,0.097,2.162,3.093,2.89,3.035,3.098,0.365,0.035,0.207,0.091,0.197,0.164,54.038,30.926,49.752,31.94,-31.11,0.62,0.103,2.274,0.158,47.46
AT018_cube04_dev2_fixnoise.csv,2024-04-25 11:49:29,AT018,7,96.938,R,R,5,238,40,100,75,94,117,4.794,1.605,0.237,0.04,0.1,0.074,0.094,0.117,0.812,2.692,1.974,2.555,2.843,0.354,0.017,0.124,0.066,0.172,0.18,20.308,26.921,34.529,24.303,-23.524,0.569,0.109,1.786,0.195,26.271
AT018_cube05_dev2_fixnoise.csv,2024-04-25 11:49:29,AT018,1,96.783,L,R,1,192,40,100,17,21,103,0.191,0.191,0.191,0.04,0.1,0.016,0.021,0.103,1.37,2.735,0.746,0.802,2.74,0.309,0.026,0.161,0.005,0.169,0.137,34.253,27.35,50.104,26.603,-30.78,0.548,1.877,0.338,0.033,48.184
AT018_cube05_dev2_fixnoise.csv,2024-04-25 11:49:29,AT018,2,96.783,L,R,1,217,40,100,12,15,102,0.873,0.407,0.216,0.04,0.1,0.011,0.015,0.102,1.585,2.823,0.995,1.077,2.826,0.364,0.033,0.173,0.005,0.179,0.182,39.632,28.23,97.938,27.709,-24.586,0.565,0.06,2.016,0.179,92.633
AT018_cube05_dev2_fixnoise.csv,2024-04-25 11:49:29,AT018,3,96.783,L,R,1,212,40,100,13,16,111,1.595,0.618,0.211,0.04,0.1,0.012,0.016,0.111,1.325,2.781,0.673,0.729,2.82,0.343,0.026,0.158,0.004,0.189,0.151,33.121,27.811,60.725,25.409,-27.998,0.564,0.106,1.935,0.175,55.445
AT018_cube05_dev2_fixnoise.csv,2024-04-25 11:49:29,AT018,4,96.783,L,R,1,205,40,100,65,81,101,2.335,0.822,0.204,0.04,0.1,0.064,0.081,0.101,0.956,3.206,2.401,2.983,3.206,0.364,0.015,0.159,0.057,0.162,0.199,23.894,32.059,46.617,31.746,-30.819,0.641,2.192,0.242,0.043,42.426
AT018_cube05_dev2_fixnoise.csv,2024-04-25 11:49:29,AT018,5,96.783,L,R,1,264,40,100,78,98,137,3.173,1.085,0.263,0.04,0.1,0.077,0.098,0.137,0.613,1.904,1.714,1.906,1.875,0.321,0.009,0.096,0.055,0.165,0.154,15.313,19.045,24.747,13.683,-14.628,0.381,1.434,0.142,0.044,26.319
AT018_cube05_dev2_fixnoise.csv,2024-04-25 11:49:29,AT018,6,96.783,L,R,1,285,40,100,90,113,139,4.215,1.369,0.284,0.04,0.1,0.089,0.113,0.139,0.864,2.523,2.211,2.888,3.188,0.461,0.015,0.114,0.091,0.229,0.228,21.601,25.232,32.453,22.934,-21.854,0.638,0.149,1.995,0.226,27.492
AT018_cube05_dev2_fixnoise.csv,2024-04-25 11:49:29,AT018,7,96.783,L,R,1,238,40,100,75,94,103,5.727,1.606,0.237,0.04,0.1,0.074,0.094,0.103,1.072,3.086,2.498,3.025,3.094,0.36,0.017,0.15,0.079,0.159,0.198,26.81,30.857,40.878,30.037,-22.945,0.619,0.118,1.936,0.182,36.54
AT018_cube06_dev2.csv,2024-04-25 11:50:00,AT018,1,96.627,L,R,5,237,40,100,74,93,123,0.236,0.236,0.236,0.04,0.1,0.073,0.093,0.123,0.914,2.726,2.097,2.567,2.977,0.378,0.015,0.13,0.067,0.196,0.179,22.852,27.255,35.159,24.204,-26.18,0.595,1.901,0.171,0.041,31.212
AT018_cube06_dev2.csv,2024-04-25 11:50:00,AT018,2,96.627,L,R,5,246,40,100,78,97,113,0.942,0.481,0.245,0.04,0.1,0.077,0.097,0.113,1.084,2.652,2.246,2.623,2.705,0.391,0.02,0.14,0.085,0.175,0.213,27.104,26.517,34.064,23.939,-20.325,0.541,0.078,1.885,0.205,27.865
AT018_cube06_dev2.csv,2024-04-25 11:50:00,AT018,3,96.627,L,R,5,219,40,100,14,17,97,1.653,0.699,0.218,0.04,0.1,0.013,0.017,0.097,1.277,2.786,0.56,0.583,2.791,0.334,0.023,0.157,0.004,0.148,0.183,31.928,27.861,44.846,28.768,-22.869,0.558,0.096,1.86,0.177,42.997
AT018_cube06_dev2.csv,2024-04-25 11:50:00,AT018,4,96.627,L,R,5,226,40,100,71,89,115,2.351,0.924,0.225,0.04,0.1,0.07,0.089,0.115,1.071,2.851,2.068,2.59,2.956,0.369,0.019,0.14,0.069,0.184,0.182,26.784,28.509,36.997,25.705,-26.695,0.591,1.927,0.275,0.04,30.084
AT018_cube06_dev2.csv,2024-04-25 11:50:00,AT018,5,96.627,L,R,5,218,40,100,69,86,87,3.09,1.141,0.217,0.04,0.1,0.068,0.086,0.087,1.727,2.902,2.763,2.949,2.949,0.368,0.03,0.187,0.097,0.149,0.216,43.178,29.023,43.362,33.901,-22.524,0.59,0.088,2.112,0.172,40.668
AT018_cube06_dev2.csv,2024-04-25 11:50:00,AT018,6,96.627,L,R,5,234,40,100,74,92,97,3.813,1.374,0.233,0.04,0.1,0.073,0.092,0.097,1.084,2.896,2.389,2.887,2.901,0.367,0.021,0.15,0.079,0.141,0.223,27.103,28.963,39.546,29.905,-21.146,0.58,0.074,1.933,0.188,31.94
AT018_cube06_dev2.csv,2024-04-25 11:50:00,AT018,7,96.627,L,R,5,215,40,100,52,65,84,4.545,1.588,0.214,0.04,0.1,0.051,0.065,0.084,1.839,3.106,3.007,3.285,3.278,0.361,0.03,0.213,0.059,0.162,0.196,45.977,31.062,64.412,39.021,-25.042,0.657,0.172,2.27,0.154,57.342
AT018_cube07_dev2_fixnoise.csv,2024-04-25 11:50:00,AT018,1,95.881,R,R,2,209,40,100,14,17,100,0.208,0.208,0.208,0.04,0.1,0.013,0.017,0.1,1.188,2.753,0.73,0.764,2.753,0.319,0.026,0.153,0.005,0.153,0.163,29.709,27.53,58.732,27.53,-25.259,0.551,0.067,1.815,0.174,52.658
AT018_cube07_dev2_fixnoise.csv,2024-04-25 11:50:00,AT018,2,95.881,R,R,2,215,40,100,68,85,108,0.851,0.422,0.214,0.04,0.1,0.067,0.085,0.108,0.984,2.703,1.89,2.373,2.758,0.313,0.018,0.133,0.059,0.155,0.156,24.599,27.031,35.418,25.54,-25.786,0.552,0.073,1.732,0.179,28.664
AT018_cube07_dev2_fixnoise.csv,2024-04-25 11:50:00,AT018,3,95.881,R,R,2,217,40,100,68,85,106,1.538,0.638,0.216,0.04,0.1,0.067,0.085,0.106,1.404,3.034,2.284,2.707,3.067,0.352,0.027,0.165,0.08,0.183,0.165,35.109,30.338,40.396,28.938,-27.68,0.613,0.092,2.001,0.173,30.562
AT018_cube07_dev2_fixnoise.csv,2024-04-25 11:50:00,AT018,4,95.881,R,R,2,232,40,100,73,91,128,2.304,0.869,0.231,0.04,0.1,0.072,0.091,0.128,0.648,2.685,1.804,2.381,3.232,0.345,0.009,0.108,0.049,0.193,0.149,16.195,26.855,33.066,25.248,-31.151,0.646,1.853,0.109,0.048,29.571
AT018_cube07_dev2_fixnoise.csv,2024-04-25 11:50:00,AT018,5,95.881,R,R,2,248,40,100,78,98,125,3.058,1.116,0.247,0.04,0.1,0.077,0.098,0.125,1.344,2.126,1.837,2.112,2.184,0.348,0.026,0.129,0.085,0.183,0.163,33.607,21.264,27.431,17.472,-17.684,0.437,0.089,1.633,0.211,21.161
AT018_cube07_dev2_fixnoise.csv,2024-04-25 11:50:00,AT018,6,95.881,R,R,2,237,40,100,74,93,117,3.834,1.352,0.236,0.04,0.1,0.073,0.093,0.117,1.128,2.727,2.092,2.602,2.826,0.371,0.023,0.14,0.077,0.187,0.181,28.195,27.269,35.643,24.155,-23.573,0.565,0.124,1.898,0.192,27.154
AT018_cube07_dev2_fixnoise.csv,2024-04-25 11:50:00,AT018,7,95.881,R,R,2,239,40,100,75,94,128,4.605,1.59,0.238,0.04,0.1,0.074,0.094,0.128,0.676,2.472,1.744,2.329,2.805,0.354,0.015,0.11,0.057,0.185,0.166,16.903,24.724,31.467,21.911,-25.322,0.561,1.801,0.29,0.05,22.939
AT019_cube01_dev1_fixnoise.csv,2024-04-25 11:50:22,AT019,1,51.014,L,R,1,559,40,100,178,222,261,0.558,0.558,0.558,0.04,0.1,0.177,0.222,0.261,0.339,1.096,2.661,3.247,3.422,1.017,0.006,0.048,0.193,0.455,0.559,8.466,10.963,18.345,13.109,-11.425,0.684,0.167,2.172,0.46,17.025
AT019_cube01_dev1_fixnoise.csv,2024-04-25 11:50:22,AT019,2,51.014,L,R,1,557,40,100,177,221,238,2.554,1.114,0.556,0.04,0.1,0.176,0.221,0.238,0.246,1.443,3.005,3.373,3.401,1.018,0.004,0.053,0.228,0.427,0.587,6.143,14.426,19.162,14.291,-10.61,0.68,0.14,2.239,0.447,20.357
AT019_cube01_dev1_fixnoise.csv,2024-04-25 11:50:22,AT019,3,51.014,L,R,1,633,40,100,165,206,330,4.628,1.746,0.632,0.04,0.1,0.164,0.206,0.33,0.433,1.068,2.355,2.75,2.798,1.095,0.007,0.052,0.16,0.603,0.489,10.833,10.679,16.766,8.48,-9.175,0.56,0.051,2.011,0.542,15.344
AT019_cube01_dev1_fixnoise.csv,2024-04-25 11:50:22,AT019,4,51.014,L,R,1,648,40,100,206,258,323,6.743,2.393,0.647,0.04,0.1,0.205,0.258,0.323,0.358,0.982,2.131,2.389,2.656,1.078,0.007,0.046,0.209,0.492,0.583,8.954,9.822,11.653,8.221,-8.107,0.531,1.967,0.168,0.108,10.858
AT019_cube01_dev1_fixnoise.csv,2024-04-25 11:50:22,AT019,5,51.014,L,R,1,1623,40,100,154,193,1365,10.964,4.015,1.622,0.04,0.1,0.153,0.193,1.365,0.41,1.215,2.114,2.46,2.016,2.0,0.01,0.057,0.144,1.657,0.341,10.261,12.152,16.08,1.477,-7.714,0.492,1.11,1.603,0.401,14.848
AT019_cube01_dev1_fixnoise.csv,2024-04-25 11:50:22,AT019,6,51.014,L,R,1,640,40,100,174,217,284,13.19,4.654,0.639,0.04,0.1,0.173,0.217,0.284,0.505,1.024,2.134,2.582,2.619,1.056,0.011,0.051,0.163,0.438,0.615,12.637,10.237,14.923,9.22,-7.283,0.524,0.111,1.902,0.55,12.585
AT019_cube02_dev1.csv,2024-04-25 11:50:23,AT019,1,51.388,R,R,5,622,40,100,198,247,299,0.621,0.621,0.621,0.04,0.1,0.197,0.247,0.299,0.456,1.09,2.394,2.816,3.022,0.998,0.01,0.054,0.236,0.516,0.48,11.395,10.902,14.293,10.108,-9.298,0.604,0.145,1.986,0.493,12.562
AT019_cube02_dev1.csv,2024-04-25 11:50:23,AT019,2,51.388,R,R,5,532,40,100,169,211,263,2.474,1.152,0.531,0.04,0.1,0.168,0.211,0.263,0.336,1.11,2.478,2.993,3.253,0.947,0.005,0.049,0.173,0.453,0.491,8.403,11.096,17.815,12.369,-12.031,0.651,2.137,0.209,0.098,16.619
AT019_cube02_dev1.csv,2024-04-25 11:50:23,AT019,3,51.388,R,R,5,570,40,100,182,227,280,4.42,1.721,0.569,0.04,0.1,0.181,0.227,0.28,0.37,1.043,2.364,2.764,2.951,0.969,0.007,0.047,0.19,0.459,0.507,9.241,10.434,15.269,10.539,-10.118,0.59,2.015,0.222,0.1,14.163
AT019_cube02_dev1.csv,2024-04-25 11:50:23,AT019,4,51.388,R,R,5,552,40,100,175,219,272,6.465,2.272,0.551,0.04,0.1,0.174,0.219,0.272,0.273,0.928,2.35,2.94,3.047,1.009,0.005,0.041,0.159,0.438,0.568,6.82,9.278,16.899,11.201,-10.809,0.609,2.248,0.236,0.115,15.493
AT019_cube02_dev1.csv,2024-04-25 11:50:23,AT019,5,51.388,R,R,5,482,40,100,153,191,240,8.45,2.753,0.481,0.04,0.1,0.152,0.191,0.24,0.784,1.721,2.636,2.774,2.893,0.941,0.017,0.093,0.208,0.451,0.487,19.598,17.214,18.25,12.055,-11.872,0.579,2.233,0.162,0.064,16.345
AT019_cube02_dev1.csv,2024-04-25 11:50:23,AT019,6,51.388,R,R,5,495,40,100,158,197,229,10.304,3.247,0.494,0.04,0.1,0.157,0.197,0.229,0.658,1.611,2.653,2.849,2.938,0.941,0.013,0.084,0.209,0.409,0.529,16.452,16.112,18.148,12.831,-10.973,0.588,2.185,0.124,0.067,17.059
AT019_cube02_dev1.csv,2024-04-25 11:50:23,AT019,7,51.388,R,R,5,543,40,100,173,216,222,12.196,3.789,0.542,0.04,0.1,0.172,0.216,0.222,0.666,1.528,2.797,3.07,3.074,0.992,0.014,0.076,0.247,0.392,0.597,16.643,15.28,17.846,13.847,-9.508,0.615,0.136,2.169,0.452,16.275
AT019_cube03_dev1.csv,2024-04-25 11:50:26,AT019,1,51.543,R,R,5,532,40,100,22,27,253,0.531,0.531,0.531,0.04,0.1,0.021,0.027,0.253,0.499,1.248,0.482,0.516,2.96,0.899,0.014,0.065,0.005,0.447,0.449,12.463,12.482,24.58,11.698,-10.535,0.592,0.167,2.056,0.429,21.852
AT019_cube03_dev1.csv,2024-04-25 11:50:26,AT019,2,51.543,R,R,5,509,40,100,162,202,258,2.271,1.039,0.508,0.04,0.1,0.161,0.202,0.258,0.554,1.323,2.412,2.798,3.133,0.907,0.009,0.063,0.181,0.453,0.451,13.841,13.23,17.382,12.145,-12.402,0.627,2.098,0.235,0.086,15.265
AT019_cube03_dev1.csv,2024-04-25 11:50:26,AT019,3,51.543,R,R,5,508,40,100,162,202,262,4.111,1.546,0.507,0.04,0.1,0.161,0.202,0.262,0.492,1.196,2.423,2.884,3.255,0.895,0.012,0.06,0.172,0.465,0.427,12.292,11.958,17.914,12.423,-13.16,0.651,0.16,2.101,0.419,15.824
AT019_cube03_dev1.csv,2024-04-25 11:50:26,AT019,4,51.543,R,R,5,476,40,100,151,189,232,5.914,2.021,0.475,0.04,0.1,0.15,0.189,0.232,0.333,1.563,2.836,3.133,3.289,0.921,0.006,0.064,0.174,0.428,0.49,8.334,15.633,20.885,14.177,-13.415,0.658,2.304,0.132,0.08,22.413
AT019_cube03_dev1.csv,2024-04-25 11:50:26,AT019,5,51.543,R,R,5,497,40,100,158,197,286,7.798,2.517,0.496,0.04,0.1,0.157,0.197,0.286,0.571,1.733,2.498,2.603,2.742,0.93,0.011,0.083,0.208,0.546,0.38,14.284,17.329,16.58,9.587,-12.921,0.548,2.142,0.036,0.063,16.458
AT019_cube03_dev1.csv,2024-04-25 11:50:26,AT019,6,51.543,R,R,5,469,40,100,149,186,231,9.55,2.985,0.468,0.04,0.1,0.148,0.186,0.231,0.965,1.961,2.683,2.81,2.919,0.921,0.016,0.112,0.228,0.459,0.46,24.122,19.611,18.986,12.637,-12.172,0.584,0.0,2.219,0.416,16.162
AT019_cube03_dev1.csv,2024-04-25 11:50:26,AT019,7,51.543,R,R,5,520,40,100,166,207,220,11.437,3.504,0.519,0.04,0.1,0.165,0.207,0.22,0.665,1.699,2.823,3.019,3.032,0.982,0.014,0.08,0.237,0.397,0.582,16.619,16.988,18.299,13.784,-10.032,0.606,0.096,2.195,0.444,17.315
AT019_cube04_dev1.csv,2024-04-25 11:50:34,AT019,1,51.17,L,R,5,558,40,100,172,215,292,0.557,0.557,0.557,0.04,0.1,0.171,0.215,0.292,0.424,1.142,2.631,2.926,3.174,1.039,0.007,0.054,0.187,0.544,0.492,10.605,11.422,17.109,10.869,-11.87,0.635,2.211,0.247,0.099,16.697
AT019_cube04_dev1.csv,2024-04-25 11:50:34,AT019,2,51.17,L,R,5,585,40,100,186,233,253,2.516,1.141,0.584,0.04,0.1,0.185,0.233,0.253,0.404,1.176,2.836,3.236,3.269,1.061,0.007,0.052,0.225,0.434,0.624,10.103,11.761,17.49,12.922,-9.782,0.654,0.146,2.168,0.483,16.961
AT019_cube04_dev1.csv,2024-04-25 11:50:34,AT019,3,51.17,L,R,5,553,40,100,176,220,276,4.469,1.693,0.552,0.04,0.1,0.175,0.22,0.276,0.473,1.135,2.606,2.786,2.987,1.012,0.011,0.058,0.198,0.48,0.529,11.817,11.347,15.919,10.824,-10.707,0.597,2.169,0.335,0.101,16.168
AT019_cube04_dev1.csv,2024-04-25 11:50:34,AT019,4,51.17,L,R,5,564,40,100,179,224,272,6.435,2.256,0.563,0.04,0.1,0.178,0.224,0.272,0.43,1.078,2.391,2.732,2.922,1.007,0.009,0.054,0.188,0.44,0.564,10.744,10.779,15.349,10.741,-9.942,0.584,2.129,0.303,0.105,14.309
AT019_cube04_dev1.csv,2024-04-25 11:50:34,AT019,5,51.17,L,R,5,475,40,100,116,145,226,8.477,2.73,0.474,0.04,0.1,0.115,0.145,0.226,0.723,1.876,2.358,3.102,3.018,0.96,0.013,0.089,0.122,0.447,0.509,18.063,18.758,26.978,13.356,-12.04,0.62,2.322,0.248,0.068,20.992
AT019_cube04_dev1.csv,2024-04-25 11:50:34,AT019,6,51.17,L,R,5,435,40,100,122,153,213,10.377,3.164,0.434,0.04,0.1,0.121,0.153,0.213,0.584,1.801,2.555,3.458,3.415,0.897,0.011,0.08,0.126,0.427,0.467,14.594,18.012,28.579,16.033,-15.321,0.692,2.451,0.295,0.078,23.554
AT019_cube04_dev1.csv,2024-04-25 11:50:34,AT019,7,51.17,L,R,5,548,40,100,114,143,286,12.511,3.711,0.547,0.04,0.1,0.113,0.143,0.286,0.493,1.666,2.271,2.961,2.914,1.023,0.011,0.074,0.1,0.578,0.442,12.332,16.66,26.204,10.188,-11.053,0.592,0.138,2.202,0.459,21.063
AT019_cube05_dev1.csv,2024-04-25 11:50:34,AT019,1,50.89,R,R,5,456,40,100,145,181,230,0.455,0.455,0.455,0.04,0.1,0.144,0.181,0.23,0.433,1.518,2.434,3.099,3.548,0.854,0.009,0.064,0.152,0.417,0.433,10.833,15.183,21.524,15.426,-15.634,0.71,2.251,0.235,0.085,18.786
AT019_cube05_dev1.csv,2024-04-25 11:50:34,AT019,2,50.89,R,R,5,448,40,100,142,178,228,2.066,0.902,0.447,0.04,0.1,0.141,0.178,0.228,0.616,1.731,2.615,3.148,3.556,0.853,0.01,0.076,0.167,0.44,0.409,15.412,17.307,22.323,15.598,-16.094,0.711,0.141,2.268,0.371,19.625
AT019_cube05_dev1.csv,2024-04-25 11:50:34,AT019,3,50.89,R,R,5,529,40,100,168,210,238,3.832,1.43,0.528,0.04,0.1,0.167,0.21,0.238,0.228,1.09,2.466,3.043,3.18,0.914,0.004,0.039,0.162,0.366,0.546,5.705,10.898,18.223,13.361,-10.855,0.636,2.091,0.165,0.099,17.624
